VolumeID,DSC (points) single output,DSC (bboxes) single output,DSC (mixed) single output,DSC (points) Ch:0,DSC (points) Ch:1,DSC (points) Ch:2,DSC (boxes) Ch:0,DSC (boxes) Ch:1,DSC (boxes) Ch:2,DSC (combined) Ch:0,DSC (combined) Ch:1,DSC (combined) Ch:2
1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962,0.006488824980805907,0.819397993354181,0.8248295321361792,2.433682160517478e-10,3.6127167617006083e-10,3.6683785753234123e-10,0.8199432892674992,0.7910123218673561,0.804384083916039,0.8254041570842022,0.8026471283850987,0.8137802607509822
1.3.6.1.4.1.14519.5.2.1.6279.6001.188376349804761988217597754952,0.0885184083468772,0.8209280598502249,0.8285629979850803,0.0669719521846102,0.11880578666703423,0.1483733660236019,0.8261437909064889,0.8143858580267035,0.8069963812403509,0.8280024140531073,0.7981677641574098,0.7912087912676222
1.3.6.1.4.1.14519.5.2.1.6279.6001.299806338046301317870803017534,0.18263331779550887,0.6651053866782939,0.7156726770349011,0.08554913330036643,0.07435508416209781,0.11246943837614551,0.6056458514921763,0.5654450265572032,0.5824081984778751,0.6743648963245843,0.6172248806880184,0.6372776491591047
1.3.6.1.4.1.14519.5.2.1.6279.6001.212346425055214308006918165305,0.13872832618864644,0.8844884490354976,0.8691275169981082,0.02453988029282245,0.23561644045036592,0.2826666685795555,0.8962264152575057,0.8926905133861733,0.8751926041984706,0.875389408293786,0.8844984804186953,0.8623853213113374
1.3.6.1.4.1.14519.5.2.1.6279.6001.262873069163227096134627700599,0.21315298525812662,0.9161098738060713,0.9081617754550794,0.004315659986339192,0.040023895149335756,0.06415538579630507,0.9234641006775035,0.9109730848992942,0.9102076630725054,0.9121993625163431,0.9060854300898061,0.9010386612952916
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,0.016088255799566017,0.8509461426708957,0.849183197221531,3.020235577462931e-10,0.0012044567897607778,0.0024169187303876376,0.8593040847414063,0.8522399392783235,0.8235844642296702,0.8596118860127938,0.8506236690218096,0.8263231414207166
1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819,0.003212852206254737,0.9093333334542222,0.8952134542105906,1.9493177349915834e-09,2.293577976390876e-09,2.4630541811254823e-09,0.9269588314383017,0.9062087187500545,0.905370844110779,0.9248407644269544,0.8911651729946669,0.8969849247525316
1.3.6.1.4.1.14519.5.2.1.6279.6001.268030488196493755113553009785,0.011006290085686878,0.7136431785539015,0.6659707726169255,7.905138333671826e-10,7.905138333671826e-10,7.905138333671826e-10,0.7540830612440117,0.7285525738105797,0.7419354839865882,0.7570569182058969,0.745422842308011,0.7550306212795143
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,0.04651162867160254,0.014084513985320325,0.6837606851121338,1.340482571929648e-09,4.950495024997549e-09,5.649717482204986e-09,0.02797203476942633,0.178343954278064,0.13071895992994145,0.49107143084343113,0.32432432797662525,0.41121495602236
1.3.6.1.4.1.14519.5.2.1.6279.6001.141069661700670042960678408762,0.02956167186243,0.7804878051457466,0.7857142859534438,0.019656019841304852,8.857395917752527e-10,8.24402307646824e-10,0.7419354842178286,0.7522697798284439,0.7415143606507646,0.8196347034022435,0.7958477511005216,0.7895335611040574
1.3.6.1.4.1.14519.5.2.1.6279.6001.249032660919473722154870746474,0.3741935524245577,0.7703703720713305,0.7368421068020929,1.4492753413148501e-08,1.4492753413148501e-08,1.4492753413148501e-08,0.589285717952806,0.6071428606505102,0.62184874267354,0.6950354631557768,0.7313432855869904,0.681159422600294
1.3.6.1.4.1.14519.5.2.1.6279.6001.265780642925621389994857727416,1.5539774051443804e-11,0.6095017383490721,0.5970501477303538,1.8048912552692918e-11,2.2784233310029977e-11,3.735664387771838e-11,0.5920190592066592,0.5660832833035103,0.5480122326923472,0.5840813886390895,0.5757031720073589,0.5641952986352047
1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826,0.30494505589980075,0.6644295307643799,0.6972477068849423,2.724795632902464e-09,2.724795632902464e-09,0.005376346759741003,0.5836431234504774,0.5608856096662627,0.5347985356505521,0.6570048314702016,0.6168831175050599,0.5945072704450609
1.3.6.1.4.1.14519.5.2.1.6279.6001.550599855064600241623943717588,0.47368421329639887,0.7108433752358833,0.7272727288223141,1.2499999843750002e-08,1.2499999843750002e-08,1.2499999843750002e-08,0.7441860479989183,0.7608695665170132,0.7446808524219104,0.7195767210604406,0.728205129598948,0.7319587642682538
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,0.003870454654673526,0.8616874509735254,0.8540175777569585,0.0012089508979807155,6.755217137926696e-05,0.0005516670861539898,0.8692085593278499,0.8518407007020161,0.8533580462316463,0.8709149010480701,0.8559733253854543,0.8612113055219055
1.3.6.1.4.1.14519.5.2.1.6279.6001.215104063467523905369326175410,5.89066917967185e-11,0.8055555564557613,0.7837837847577307,6.486346240741626e-11,6.606765327259067e-11,1.304971942932928e-10,0.8527918789198382,0.7788461549093935,0.7487179500065746,0.755186723007524,0.7394957994138832,0.7619047629354773
1.3.6.1.4.1.14519.5.2.1.6279.6001.168037818448885856452592057286,0.009056963612532219,0.7482447344551206,0.7856450050575702,1.5046644595990573e-10,3.684598377419087e-10,3.474635162100544e-10,0.752000000248,0.731854838979985,0.7427427430002576,0.80790960470065,0.7669902914883588,0.7739463603697831
1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165,0.6739726036329518,0.7954545460356405,0.8010899187981201,0.297029706450348,0.5193798468241091,0.5928571443112245,0.8086419758992531,0.810650888134169,0.8081395354414549,0.8045325784574148,0.8033241002678003,0.7826086962429112
1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734,0.42319187123539037,0.8242990655847672,0.8058925478285159,1.7985611478443144e-09,0.013490726790066227,0.010118045514134831,0.748995984187755,0.732809430517869,0.7212475636245149,0.7612208260671266,0.7473498235447439,0.7365638768840846
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,6.934812759574562e-11,0.8789407314760778,0.8694581281592006,6.391001469521888e-11,7.319036814219495e-11,1.497678597948528e-10,0.8888888889602512,0.8854961832789464,0.8761904762690854,0.8844720497611975,0.8785046729728943,0.8745341615686123
1.3.6.1.4.1.14519.5.2.1.6279.6001.110678335949765929063942738609,0.22852376987966602,0.8846409404607901,0.8700468254433288,0.006196581302756775,0.013170472754841159,0.02340784489419993,0.8841263672264656,0.8600034724312747,0.8571590909172069,0.8763676148864131,0.8599556137335711,0.8545495044072531
1.3.6.1.4.1.14519.5.2.1.6279.6001.129007566048223160327836686225,0.26934097490989395,0.7606263987458023,0.7430997882312106,0.13667426164766683,0.3554006991101021,0.37623762582099796,0.7528868365984138,0.7358916484517118,0.7079646024160076,0.7347826092722117,0.734177215750681,0.7181628398368208
1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764,0.008241034791910138,0.8104819841341876,0.8124044551621741,0.0006029141014804402,0.00014337176293225017,0.0015391580352404183,0.7740312028751809,0.7424431676886227,0.7649325626770392,0.8179171332994586,0.7894855089217061,0.7933956116025644
1.3.6.1.4.1.14519.5.2.1.6279.6001.939152384493874708850321969356,0.023255814827141487,0.8280701760418591,0.8395904442334797,1.992031868541769e-09,2.881844372098431e-09,0.037453187125643495,0.8368794332025552,0.8028673842191133,0.8239436625917477,0.826855124286731,0.8113879010270894,0.8028169021027574
1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950,0.05535622781769446,0.8829981719533837,0.8923611112045476,0.030349015128453696,0.053748233304457944,0.08583691117906021,0.8590225565234749,0.8359020853708956,0.8412698414098149,0.8818493151696496,0.8412969284630571,0.8487886383886477
1.3.6.1.4.1.14519.5.2.1.6279.6001.131939324905446238286154504249,0.006327936161115217,0.7878424315561202,0.7603990213136835,4.329004327130301e-10,4.35540069496716e-10,4.4365572296199833e-10,0.7936117936540515,0.7753391859985356,0.7669864109178683,0.7582542694955874,0.7488704819749866,0.7356753710810303
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441,0.06835147053976513,0.8020072993603983,0.8040244970236115,0.03628117924758716,0.022988505864105783,0.03318294294379523,0.777724893013934,0.7666820065500775,0.7588684329776074,0.7875602278635304,0.7657192076805689,0.7582089553269898
1.3.6.1.4.1.14519.5.2.1.6279.6001.395623571499047043765181005112,0.10752688411955139,0.8367346955435235,0.8349514579130927,1.149425274144537e-08,1.0309278244234245e-08,1.0869565099243857e-08,0.7954545477789255,0.765957449298325,0.7789473707479224,0.787234044816659,0.7835051568710808,0.7878787900214264
1.3.6.1.4.1.14519.5.2.1.6279.6001.119806527488108718706404165837,2.4606904696852606e-11,0.7927272729785124,0.7772828510275247,5.7019044357565336e-11,5.864414731065891e-11,7.841907151204367e-11,0.7696551727315101,0.7424425637939026,0.7402135234398416,0.7520372529079892,0.734782608983932,0.7282266529609374
1.3.6.1.4.1.14519.5.2.1.6279.6001.237215747217294006286437405216,4.5146726841920215e-10,0.71146245173335,0.818181818817546,1.145475370967382e-09,9.337068151879487e-10,1.2195121936347411e-09,0.7480916040149176,0.7609427617476675,0.7974683550713026,0.8087774300665285,0.7636363643526171,0.7728613576021789
1.3.6.1.4.1.14519.5.2.1.6279.6001.211956804948320236390242845468,0.11691973972025707,0.789055452953522,0.7724097544747393,0.14339268984178652,0.1030940518482442,0.1103022825965267,0.7987508037200904,0.7828403196512529,0.7742805337405607,0.7968700814050065,0.7830978186407327,0.7718899249592045
