VolumeID,DSC (points) single output,DSC (bboxes) single output,DSC (mixed) single output,DSC (points) Ch:0,DSC (points) Ch:1,DSC (points) Ch:2,DSC (boxes) Ch:0,DSC (boxes) Ch:1,DSC (boxes) Ch:2,DSC (combined) Ch:0,DSC (combined) Ch:1,DSC (combined) Ch:2
1.3.6.1.4.1.14519.5.2.1.6279.6001.150097650621090951325113116280,0.003629293600070815,0.8560311289648594,0.8205128211702827,0.10487957638782996,0.024360692559452432,0.003989896319091551,0.8785035189604579,0.909477664859993,0.8974839552508954,0.9142756763137209,0.9087839738951784,0.8896432805318654
1.3.6.1.4.1.14519.5.2.1.6279.6001.150684298696437181894923266019,0.6807387871220613,0.8138801267700942,0.7889908263333614,0.005191915464394735,0.0020226098963266326,0.0004810376686844804,0.8923076927218935,0.9251700682817344,0.8881578951047437,0.9003436429541456,0.8069164270694051,0.7453083116747766
1.3.6.1.4.1.14519.5.2.1.6279.6001.151764021165118974848436095034,0.007487390855872828,0.9003058104585285,0.874925904045687,0.1431414739222278,0.03365514332887682,0.010021925270363939,0.9462806070248319,0.9332976158645149,0.920563184432421,0.9466335997109733,0.9238462888292818,0.9083617747518463
1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630,0.04983608192756544,0.9194536034009122,0.9128264654773272,0.03319209050927588,0.0024683739669732535,0.0004886714097501689,0.8825396829125725,0.8493975908150675,0.8528528532947361,0.8527607366479732,0.8160919545514599,0.8271954679116276
1.3.6.1.4.1.14519.5.2.1.6279.6001.153646219551578201092527860224,0.0050924348830875136,0.8730650158728638,0.8597560979885485,0.012614819381120183,0.002556874749800601,0.001120711924955795,0.8923679062771666,0.885981308624334,0.890909091107438,0.8905950098069194,0.8791208793422695,0.8626760565797956
1.3.6.1.4.1.14519.5.2.1.6279.6001.153732973534937692357111055819,0.01890396031648703,0.9119777159019561,0.9006296195180319,0.009705229483769463,0.0024604055410635643,0.00047508187354975437,0.8453292498540134,0.7862068968466112,0.7876230664027805,0.7865168542324201,0.7002457006139488,0.676258993193934
1.3.6.1.4.1.14519.5.2.1.6279.6001.153985109349433321657655488650,0.14676791168744732,0.8929035305272994,0.8840274319036042,0.0067292199869938936,0.0016513982430926037,0.0005667142191238077,0.8390501320676779,0.7889610391323367,0.7733755944743458,0.7778668806913657,0.7289021659978325,0.6896067417910065
1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227,0.05286784603371602,0.9312977099331995,0.9199397837799453,0.04202244181492144,0.003320066404650359,0.0013465402009558462,0.8842504744931209,0.8636363637603305,0.8513986015284977,0.8620689656424055,0.8191126281406889,0.8006562757992974
1.3.6.1.4.1.14519.5.2.1.6279.6001.154703816225841204080664115280,0.062340672182811044,0.8576051782239399,0.8369905958667859,0.7014492762276833,0.0031302489056455156,0.0010134926398145494,0.7854785485627771,0.7444794960741972,0.7446153854011834,0.7766990298488704,0.7339449549420644,0.7223880605301849
1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966,0.0060949816226887775,0.8060187068702649,0.7708649469761515,0.17820997979502728,0.020117135245517656,0.0050160117036092845,0.9173893199640827,0.8889863975671376,0.8742980561826569,0.9038031320125719,0.876730103832887,0.8577476714949729
1.3.6.1.4.1.14519.5.2.1.6279.6001.156016499715048493339281864474,0.007785170207425964,0.8990342406505406,0.880749574207198,0.9527559055172816,0.03392887750249374,0.007375644440287222,0.9661560384792595,0.9595335277015121,0.9497475906436729,0.9653787073182821,0.9564813740331344,0.9450148300313695
1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250,0.4624131397215386,0.6729538566274996,0.667981591167659,0.08998899893326039,0.006411660159078402,0.0008521718255197309,0.8966259871153532,0.8805970149658762,0.8785109983490657,0.8842032492622871,0.8649885583965385,0.8376123235437701
1.3.6.1.4.1.14519.5.2.1.6279.6001.160124400349792614505500125883,0.7180124227105436,0.8588410106109347,0.8413391559805835,0.661290323491155,0.004690181143857193,0.0007774182162335749,0.793442623628057,0.7639751560124995,0.754601227746622,0.7845659170914279,0.7500000007621951,0.7343283590020049
1.3.6.1.4.1.14519.5.2.1.6279.6001.160586340600816116143631200450,0.03644224834393178,0.7481884060251915,0.6803953874131833,0.0767052917580717,0.0130618331154115,0.002363813503173044,0.9272140552430211,0.9087767795754054,0.895784148433125,0.9183098591836937,0.8990139408707875,0.8810310641503533
1.3.6.1.4.1.14519.5.2.1.6279.6001.161067514225109999586362698069,0.006070370662281682,0.8515406163504617,0.804441702773324,0.7716763009079822,0.002256304445916817,0.0005928413862784847,0.8795986624086979,0.8369905958667859,0.8467614536386076,0.8576051782239399,0.8115501522620818,0.814589665935274
1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805,0.00504434886071766,0.8938495160952468,0.8612903226009838,0.08854616768302379,0.014518879420681991,0.004240709230171855,0.9371877230773776,0.9243055555818384,0.9065579341126204,0.9324419423179303,0.912448700440339,0.8947544270314887
1.3.6.1.4.1.14519.5.2.1.6279.6001.162351539386551708034407968929,0.8497523391030533,0.908551068937915,0.8932714617788449,0.00662197518776071,0.0013350364745038112,0.0003315636315625416,0.8988764050624921,0.8663101611427264,0.8526315797229916,0.875675676347699,0.801980199000098,0.7980295576451746
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,0.5288590607188864,0.872928176935991,0.8586956523275048,0.007734020845953683,0.0014718321857429214,0.00026064487286033683,0.8246445505941017,0.7435897446855139,0.7699115054428695,0.7631578957756232,0.6641221386865567,0.6770428028130631
1.3.6.1.4.1.14519.5.2.1.6279.6001.162845309248822193437735868939,0.9323069957137634,0.9561113732996432,0.950873108276863,0.03739406784759565,0.003822690026948275,0.0010347212786872438,0.9107611549727543,0.9019108281504321,0.8994974875634454,0.8983268984577517,0.8888888890276044,0.8783454989314532
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,0.650217707329147,0.8380952384036281,0.8168498171852567,0.003895359976937355,0.001389583015378179,0.00020851158857031421,0.8503937019654039,0.7891156476930908,0.8115942042638101,0.8085106396559529,0.729559750128555,0.7483870983975026
1.3.6.1.4.1.14519.5.2.1.6279.6001.163901773171373940247829492387,0.3910470171379254,0.9568869460891023,0.9526486118228304,0.1266866995011215,0.0271410948800354,0.004134119157056241,0.919079561861294,0.9247303073509168,0.9189253447488142,0.9209290625557216,0.9192327713963387,0.9095358322039411
